Adresse,PrixID,CodePostal,ID,Latitude,Longitude,PrixNom,Ville,PrixValeur,iris_code,COM,TYP_IRIS,MODIF_IRIS,LAB_IRIS,P19_POP
T 10,1.0,20221,20221001,42.325,9.539,Gazole,PRUNETE,1.480909090909091,2B0870000,2B087,Z,0,5,2199.0
T 10,2.0,20221,20221001,42.325,9.539,SP95,PRUNETE,1.5553846153846154,2B0870000,2B087,Z,0,5,2199.0
TANIS RN 175 LIEU DIT BREE,1.0,50170,50170001,48.576,-1.451,Gazole,TANIS,1.519425925925926,505890000,50589,Z,0,5,289.0
TANIS RN 175 LIEU DIT BREE,2.0,50170,50170001,48.576,-1.451,SP95,TANIS,1.6307636363636364,505890000,50589,Z,0,5,289.0
TRAVERS DE CAZES,1.0,82110,82110002,44.235,1.207,Gazole,Cazes-Mondenard,1.4623255813953489,820420000,82042,Z,0,5,1192.0
TRAVERS DE CAZES,2.0,82110,82110002,44.235,1.207,SP95,Cazes-Mondenard,1.5651162790697677,820420000,82042,Z,0,5,1192.0
TRAVO,1.0,20240,20240003,41.916,9.393,Gazole,Ventiseri,1.515,2B3420000,2B342,Z,0,5,2512.0
TRAVO,2.0,20240,20240003,41.916,9.393,SP95,Ventiseri,1.57875,2B3420000,2B342,Z,0,5,2512.0
Terres Neuves. St Pons,1.0,4400,4400004,44.387,6.629,Gazole,BARCELONNETTE,1.5006363636363638,041950000,4195,Z,0,5,597.0
Terres Neuves. St Pons,2.0,4400,4400004,44.387,6.629,SP95,BARCELONNETTE,1.5328260869565218,041950000,4195,Z,0,5,597.0
Terres Neuves. St Pons,4.0,4400,4400004,44.387,6.629,GPLc,BARCELONNETTE,0.993,041950000,4195,Z,0,5,597.0
Terres Neuves. St Pons,6.0,4400,4400004,44.387,6.629,SP98,BARCELONNETTE,1.6427142857142858,041950000,4195,Z,0,5,597.0
Tiuccia,1.0,20111,20111001,42.062,8.741,Gazole,Casaglione,1.563611111111111,2A0700000,2A070,Z,0,5,389.0
Tiuccia,2.0,20111,20111001,42.062,8.741,SP95,Casaglione,1.6335555555555556,2A0700000,2A070,Z,0,5,389.0
Toubalan,1.0,29100,29100003,48.09234,-4.34503,Gazole,Douarnenez,1.4015794392523364,290460106,29046,H,0,1,2780.20315511726
Toubalan,2.0,29100,29100003,48.09234,-4.34503,SP95,Douarnenez,1.4882524271844662,290460106,29046,H,0,1,2780.20315511726
Toubalan,4.0,29100,29100003,48.09234,-4.34503,GPLc,Douarnenez,0.8706666666666666,290460106,29046,H,0,1,2780.20315511726
Toubalan,6.0,29100,29100003,48.09234,-4.34503,SP98,Douarnenez,1.5213655913978494,290460106,29046,H,0,1,2780.20315511726
Trajinu,1.0,20147,20147001,42.289,8.7,Gazole,Serriera,1.571,2A2790000,2A279,Z,0,5,122.0
Trajinu,2.0,20147,20147001,42.289,8.7,SP95,Serriera,1.644878787878788,2A2790000,2A279,Z,0,5,122.0
VAL DE LOING,1.0,77460,77460005,48.1844783,2.7417372,Gazole,Souppes-sur-Loing,1.4507571428571429,774580102,77458,H,0,4,2452.20449941065
VAL DE LOING,2.0,77460,77460005,48.1844783,2.7417372,SP95,Souppes-sur-Loing,1.519,774580102,77458,H,0,4,2452.20449941065
VAL DE LOING,5.0,77460,77460005,48.1844783,2.7417372,E10,Souppes-sur-Loing,1.469820895522388,774580102,77458,H,0,4,2452.20449941065
VAL DE LOING,6.0,77460,77460005,48.1844783,2.7417372,SP98,Souppes-sur-Loing,1.557049180327869,774580102,77458,H,0,4,2452.20449941065
VARENDES,1.0,14680,14680001,49.04543,-0.3238,Gazole,BRETTEVILLE-SUR-LAIZE,1.4296153846153845,141000000,14100,Z,0,5,1913.0
VARENDES,2.0,14680,14680001,49.04543,-0.3238,SP95,BRETTEVILLE-SUR-LAIZE,1.5204473684210529,141000000,14100,Z,0,5,1913.0
VARENDES,6.0,14680,14680001,49.04543,-0.3238,SP98,BRETTEVILLE-SUR-LAIZE,1.5541315789473684,141000000,14100,Z,0,5,1913.0
VAUREZ,1.0,24170,24170001,44.77138,1.01073,Gazole,Belvès,1.4947750000000002,240350000,24035,Z,0,5,1350.0
VAUREZ,5.0,24170,24170001,44.77138,1.01073,E10,Belvès,1.56795,240350000,24035,Z,0,5,1350.0
VAUREZ,6.0,24170,24170001,44.77138,1.01073,SP98,Belvès,1.677344827586207,240350000,24035,Z,0,5,1350.0
VE165 - AIRE DE BOUL SAPIN,1.0,56690,56690004,47.74953,-3.18539,Gazole,NOSTANG,1.4034363636363636,561480000,56148,Z,0,5,1576.0
VE165 - AIRE DE BOUL SAPIN,4.0,56690,56690004,47.74953,-3.18539,GPLc,NOSTANG,0.7934848484848485,561480000,56148,Z,0,5,1576.0
VE165 - AIRE DE BOUL SAPIN,5.0,56690,56690004,47.74953,-3.18539,E10,NOSTANG,1.449566666666667,561480000,56148,Z,0,5,1576.0
VE165 - AIRE DE BOUL SAPIN,6.0,56690,56690004,47.74953,-3.18539,SP98,NOSTANG,1.537190909090909,561480000,56148,Z,0,5,1576.0
VIGNETTA ROUTE DE CAMPO DELL ORO BP580,1.0,20090,20189002,41.926731465,8.7835020819523,Gazole,Ajaccio,1.5576666666666668,2A0040901,2A004,A,0,3,1805.40959152789
VIGNETTA ROUTE DE CAMPO DELL ORO BP580,2.0,20090,20189002,41.926731465,8.7835020819523,SP95,Ajaccio,1.6293478260869565,2A0040901,2A004,A,0,3,1805.40959152789
VILLE CHEREL,1.0,35610,35610001,48.552,-1.534,Gazole,Pleine-Fougères,1.4138703703703703,352220000,35222,Z,0,5,1973.0
VILLE CHEREL,2.0,35610,35610001,48.552,-1.534,SP95,Pleine-Fougères,1.5084651162790697,352220000,35222,Z,0,5,1973.0
VILLE CHEREL,5.0,35610,35610001,48.552,-1.534,E10,Pleine-Fougères,1.475,352220000,35222,Z,0,5,1973.0
VOIE DE LA VALLEE,1.0,24220,24220002,44.8621337672,1.03980008932,Gazole,SAINT-CYPRIEN,1.4413571428571428,243960000,24396,Z,0,5,1548.0
VOIE DE LA VALLEE,2.0,24220,24220002,44.8621337672,1.03980008932,SP95,SAINT-CYPRIEN,1.5335172413793103,243960000,24396,Z,0,5,1548.0
VOIE DE LA VALLEE,6.0,24220,24220002,44.8621337672,1.03980008932,SP98,SAINT-CYPRIEN,1.5626666666666666,243960000,24396,Z,0,5,1548.0
VOIE DU DEBARQUEMENT,1.0,14990,14990002,49.334,-0.413,Gazole,Bernières-sur-Mer,1.4090196078431372,140660000,14066,Z,0,5,2274.0
VOIE DU DEBARQUEMENT,2.0,14990,14990002,49.334,-0.413,SP95,Bernières-sur-Mer,1.4928297872340424,140660000,14066,Z,0,5,2274.0
VOIE DU DEBARQUEMENT,6.0,14990,14990002,49.334,-0.413,SP98,Bernières-sur-Mer,1.5212272727272729,140660000,14066,Z,0,5,2274.0
VOIE E8 LES SAULES - Avenue du 8 Mai 1945,1.0,78280,78280004,48.784500905198,2.0601404017303,Gazole,GUYANCOURT,1.4419713467048711,782970106,78297,H,0,1,2876.28797723506
VOIE E8 LES SAULES - Avenue du 8 Mai 1945,5.0,78280,78280004,48.784500905198,2.0601404017303,E10,GUYANCOURT,1.4705370919881309,782970106,78297,H,0,1,2876.28797723506
VOIE E8 LES SAULES - Avenue du 8 Mai 1945,6.0,78280,78280004,48.784500905198,2.0601404017303,SP98,GUYANCOURT,1.5587237237237237,782970106,78297,H,0,1,2876.28797723506
VOIE N° 24 VILLENEUVE ECHIROLLES,1.0,38130,38431001,45.159,5.724,Gazole,ÉCHIROLLES,1.4112780269058296,381510304,38151,A,0,3,0.0
VOIE N° 24 VILLENEUVE ECHIROLLES,2.0,38130,38431001,45.159,5.724,SP95,ÉCHIROLLES,1.4855426008968609,381510304,38151,A,0,3,0.0
VOIE N° 24 VILLENEUVE ECHIROLLES,3.0,38130,38431001,45.159,5.724,E85,ÉCHIROLLES,0.8216412556053811,381510304,38151,A,0,3,0.0
VOIE N° 24 VILLENEUVE ECHIROLLES,5.0,38130,38431001,45.159,5.724,E10,ÉCHIROLLES,1.4433004484304934,381510304,38151,A,0,3,0.0
VOIE N° 24 VILLENEUVE ECHIROLLES,6.0,38130,38431001,45.159,5.724,SP98,ÉCHIROLLES,1.5133452914798209,381510304,38151,A,0,3,0.0
VOIE RAP. URB. RN 201,1.0,73000,73000012,45.609640912985,5.886971258695,Gazole,CHAMBERY,1.4091680672268907,731790104,73179,H,0,1,2788.78070873063
VOIE RAP. URB. RN 201,4.0,73000,73000012,45.609640912985,5.886971258695,GPLc,CHAMBERY,0.8599019607843137,731790104,73179,H,0,1,2788.78070873063
VOIE RAP. URB. RN 201,5.0,73000,73000012,45.609640912985,5.886971258695,E10,CHAMBERY,1.4515714285714287,731790104,73179,H,0,1,2788.78070873063
VOIE RAP. URB. RN 201,6.0,73000,73000012,45.609640912985,5.886971258695,SP98,CHAMBERY,1.5434425770308124,731790104,73179,H,0,1,2788.78070873063
VOIE RAPIDE HAUTMONT-MAUBEUGE,1.0,59330,59570003,50.258,3.913,Gazole,HAUTMONT,1.42740625,592910102,59291,H,0,1,1970.83748565464
VOIE RAPIDE HAUTMONT-MAUBEUGE,5.0,59330,59570003,50.258,3.913,E10,HAUTMONT,1.463148148148148,592910102,59291,H,0,1,1970.83748565464
VOIE RAPIDE HAUTMONT-MAUBEUGE,6.0,59330,59570003,50.258,3.913,SP98,HAUTMONT,1.543,592910102,59291,H,0,1,1970.83748565464
VOIE ROMAINE,1.0,57280,57280001,49.19908,6.14961,Gazole,SEMéCOURT,1.42340350877193,576450000,57645,Z,0,5,1021.0
VOIE ROMAINE,2.0,57280,57280001,49.19908,6.14961,SP95,SEMéCOURT,1.5137088607594935,576450000,57645,Z,0,5,1021.0
VOIE ROMAINE,4.0,57280,57280001,49.19908,6.14961,GPLc,SEMéCOURT,0.7633333333333334,576450000,57645,Z,0,5,1021.0
VOIE ROMAINE,5.0,57280,57280001,49.19908,6.14961,E10,SEMéCOURT,1.4641411764705885,576450000,57645,Z,0,5,1021.0
VOIE ROMAINE,6.0,57280,57280001,49.19908,6.14961,SP98,SEMéCOURT,1.555,576450000,57645,Z,0,5,1021.0
Viaduc du Chavanon,1.0,19340,19340003,45.62392,2.48126,Gazole,Merlines,1.6124,632250000,63225,Z,0,5,1048.0
Viaduc du Chavanon,4.0,19340,19340003,45.62392,2.48126,GPLc,Merlines,0.9666666666666668,632250000,63225,Z,0,5,1048.0
Viaduc du Chavanon,5.0,19340,19340003,45.62392,2.48126,E10,Merlines,1.6910714285714286,632250000,63225,Z,0,5,1048.0
Viaduc du Chavanon,6.0,19340,19340003,45.62392,2.48126,SP98,Merlines,1.7910714285714286,632250000,63225,Z,0,5,1048.0
Vieille Route d'Anduze,1.0,30380,30380001,44.09668,4.06809,Gazole,SAINT-CHRISTOL-LèS-ALèS,1.4148714285714286,302430101,30243,H,0,4,2563.0
Vieille Route d'Anduze,2.0,30380,30380001,44.09668,4.06809,SP95,SAINT-CHRISTOL-LèS-ALèS,1.4884307692307692,302430101,30243,H,0,4,2563.0
Vieille Route d'Anduze,5.0,30380,30380001,44.09668,4.06809,E10,SAINT-CHRISTOL-LèS-ALèS,1.4426774193548388,302430101,30243,H,0,4,2563.0
Vieille Route d'Anduze,6.0,30380,30380001,44.09668,4.06809,SP98,SAINT-CHRISTOL-LèS-ALèS,1.5125245901639344,302430101,30243,H,0,4,2563.0
Voie du Courghain - Rocade Sud - A16,1.0,59760,59760002,51.004,2.304,Gazole,Grande-Synthe,1.6385,592710502,59271,H,0,1,1934.5038589812
Voie du Courghain - Rocade Sud - A16,4.0,59760,59760002,51.004,2.304,GPLc,Grande-Synthe,1.029,592710502,59271,H,0,1,1934.5038589812
Voie du Courghain - Rocade Sud - A16,5.0,59760,59760002,51.004,2.304,E10,Grande-Synthe,1.6737311827956989,592710502,59271,H,0,1,1934.5038589812
Z.A DE LA SEIGNEURIE,1.0,60260,60260002,49.15012446903,2.4247054883607,Gazole,Lamorlaye,1.435725,603460201,60346,H,0,4,3446.21367848496
Z.A DE LA SEIGNEURIE,3.0,60260,60260002,49.15012446903,2.4247054883607,E85,Lamorlaye,0.6681666666666666,603460201,60346,H,0,4,3446.21367848496
Z.A DE LA SEIGNEURIE,5.0,60260,60260002,49.15012446903,2.4247054883607,E10,Lamorlaye,1.4766923076923075,603460201,60346,H,0,4,3446.21367848496
Z.A DE LA SEIGNEURIE,6.0,60260,60260002,49.15012446903,2.4247054883607,SP98,Lamorlaye,1.5621951219512196,603460201,60346,H,0,4,3446.21367848496
Z.A DES BLANCHISSERIES,1.0,38500,38500001,45.385,5.578,Gazole,VOIRON,1.4359484536082474,385630101,38563,H,0,1,2530.88823435763
Z.A DES BLANCHISSERIES,2.0,38500,38500001,45.385,5.578,SP95,VOIRON,1.5052588235294118,385630101,38563,H,0,1,2530.88823435763
Z.A DES BLANCHISSERIES,6.0,38500,38500001,45.385,5.578,SP98,VOIRON,1.5437169811320754,385630101,38563,H,0,1,2530.88823435763
Z.A Les Landes,1.0,22490,22490001,48.5322674691,-2.00716761564,Gazole,PLOUëR-SUR-RANCE,1.4053196721311476,222130000,22213,Z,0,5,3551.0
Z.A Les Landes,2.0,22490,22490001,48.5322674691,-2.00716761564,SP95,PLOUëR-SUR-RANCE,1.497046875,222130000,22213,Z,0,5,3551.0
Z.A Les Landes,6.0,22490,22490001,48.5322674691,-2.00716761564,SP98,PLOUëR-SUR-RANCE,1.5376521739130435,222130000,22213,Z,0,5,3551.0
Z.A de Coumatou,1.0,31420,31420003,43.21030235999999,0.89829083,Gazole,Aurignac,1.4406190476190477,310280000,31028,Z,0,5,1243.0
Z.A de Coumatou,2.0,31420,31420003,43.21030235999999,0.89829083,SP95,Aurignac,1.5186190476190478,310280000,31028,Z,0,5,1243.0
Z.A de Coumatou,6.0,31420,31420003,43.21030235999999,0.89829083,SP98,Aurignac,1.549,310280000,31028,Z,0,5,1243.0
Z.A. Bel air,1.0,12360,12360001,43.832,2.873,Gazole,Camarès,1.4297567567567566,120440000,12044,Z,0,5,1028.0
Z.A. Bel air,2.0,12360,12360001,43.832,2.873,SP95,Camarès,1.5086666666666668,120440000,12044,Z,0,5,1028.0
Z.A. Bel air,5.0,12360,12360001,43.832,2.873,E10,Camarès,1.46825,120440000,12044,Z,0,5,1028.0
Z.A. DE LA HARDT,1.0,67110,67110006,48.9078081,7.6606399,Gazole,Gundershoffen,1.4135087719298247,671760000,67176,Z,0,5,3712.0
Z.A. DE LA HARDT,2.0,67110,67110006,48.9078081,7.6606399,SP95,Gundershoffen,1.4850851063829786,671760000,67176,Z,0,5,3712.0
Z.A. DE LA HARDT,5.0,67110,67110006,48.9078081,7.6606399,E10,Gundershoffen,1.4482162162162162,671760000,67176,Z,0,5,3712.0
Z.A. DE LA HARDT,6.0,67110,67110006,48.9078081,7.6606399,SP98,Gundershoffen,1.5120892857142858,671760000,67176,Z,0,5,3712.0
Z.A. LES PLAINES 1033 RUE DU COMMERCE,1.0,42120,42120003,46.029,4.096,Gazole,Perreux,1.437057142857143,421700000,42170,Z,0,5,2110.0
Z.A. LES PLAINES 1033 RUE DU COMMERCE,2.0,42120,42120003,46.029,4.096,SP95,Perreux,1.523111111111111,421700000,42170,Z,0,5,2110.0
Z.A. LES PLAINES 1033 RUE DU COMMERCE,6.0,42120,42120003,46.029,4.096,SP98,Perreux,1.5599032258064518,421700000,42170,Z,0,5,2110.0
Z.A. PLAISANCE,1.0,12120,12120001,44.17642425,2.52119462,Gazole,Cassagnes-Bégonhès,1.4417272727272727,120570000,12057,Z,0,5,925.0
Z.A. PLAISANCE,2.0,12120,12120001,44.17642425,2.52119462,SP95,Cassagnes-Bégonhès,1.5130588235294118,120570000,12057,Z,0,5,925.0
Z.A. PLAISANCE,3.0,12120,12120001,44.17642425,2.52119462,E85,Cassagnes-Bégonhès,1.458,120570000,12057,Z,0,5,925.0
Z.A. PLAISANCE,5.0,12120,12120001,44.17642425,2.52119462,E10,Cassagnes-Bégonhès,1.47878125,120570000,12057,Z,0,5,925.0
Z.A. de Croas-ar-Nézic,1.0,29800,29800004,48.472,-4.323,Gazole,SAINT-THONAN,1.3885079365079367,292680000,29268,Z,0,5,1899.0
Z.A. de Croas-ar-Nézic,2.0,29800,29800004,48.472,-4.323,SP95,SAINT-THONAN,1.475189189189189,292680000,29268,Z,0,5,1899.0
Z.A. de Croas-ar-Nézic,5.0,29800,29800004,48.472,-4.323,E10,SAINT-THONAN,1.427880733944954,292680000,29268,Z,0,5,1899.0
Z.A. de La Millière II,1.0,22130,22130002,48.52520249,-2.25154454,Gazole,PLUDUNO,1.406470588235294,222370000,22237,Z,0,5,2188.0
Z.A. de La Millière II,5.0,22130,22130002,48.52520249,-2.25154454,E10,PLUDUNO,1.4316456692913386,222370000,22237,Z,0,5,2188.0
Z.A. de La Millière II,6.0,22130,22130002,48.52520249,-2.25154454,SP98,PLUDUNO,1.5119133858267717,222370000,22237,Z,0,5,2188.0
Z.A. du Drevers,1.0,29190,29190001,48.222,-3.972,Gazole,PLEYBEN,1.416448979591837,291620000,29162,Z,0,5,3640.0
Z.A. du Drevers,5.0,29190,29190001,48.222,-3.972,E10,PLEYBEN,1.459515789473684,291620000,29162,Z,0,5,3640.0
Z.A. du Drevers,6.0,29190,29190001,48.222,-3.972,SP98,PLEYBEN,1.5216172839506172,291620000,29162,Z,0,5,3640.0
Z.A. le Chirou,1.0,82160,82160002,44.2314,1.75828,Gazole,Caylus,1.4585714285714286,820380000,82038,Z,0,5,1473.0
Z.A. le Chirou,2.0,82160,82160002,44.2314,1.75828,SP95,Caylus,1.54125,820380000,82038,Z,0,5,1473.0
Z.A. le Chirou,6.0,82160,82160002,44.2314,1.75828,SP98,Caylus,1.5785714285714287,820380000,82038,Z,0,5,1473.0
Z.A. les Martinets,1.0,69210,69210005,45.82304,4.60599,Gazole,L'Arbresle,1.430578947368421,690100101,69010,H,0,4,3459.78698817298
Z.A. les Martinets,5.0,69210,69210005,45.82304,4.60599,E10,L'Arbresle,1.470304347826087,690100101,69010,H,0,4,3459.78698817298
Z.A. les Martinets,6.0,69210,69210005,45.82304,4.60599,SP98,L'Arbresle,1.5520434782608694,690100101,69010,H,0,4,3459.78698817298
Z.A. les Noix Brulées,1.0,18200,18200009,46.72385,2.46136,Gazole,Orval,1.4270999999999998,181720000,18172,Z,0,5,1798.0
Z.A. les Noix Brulées,3.0,18200,18200009,46.72385,2.46136,E85,Orval,0.7054,181720000,18172,Z,0,5,1798.0
Z.A. les Noix Brulées,5.0,18200,18200009,46.72385,2.46136,E10,Orval,1.4687285714285716,181720000,18172,Z,0,5,1798.0
Z.A. les Salines,1.0,25115,25115001,47.258,5.927,Gazole,Pouilley-les-Vignes,1.4263614457831324,254670000,25467,Z,0,5,1982.0
Z.A. les Salines,2.0,25115,25115001,47.258,5.927,SP95,Pouilley-les-Vignes,1.5092258064516129,254670000,25467,Z,0,5,1982.0
Z.A. les Salines,3.0,25115,25115001,47.258,5.927,E85,Pouilley-les-Vignes,0.699,254670000,25467,Z,0,5,1982.0
Z.A. les Salines,6.0,25115,25115001,47.258,5.927,SP98,Pouilley-les-Vignes,1.55492,254670000,25467,Z,0,5,1982.0
Z.A.C. de l'Aunaye,1.0,91610,91610001,48.53098,2.38822,Gazole,Ballancourt-sur-Essonne,1.4294050632911393,910450000,91045,Z,0,5,7593.0
Z.A.C. de l'Aunaye,2.0,91610,91610001,48.53098,2.38822,SP95,Ballancourt-sur-Essonne,1.5483255813953487,910450000,91045,Z,0,5,7593.0
Z.A.C. de l'Aunaye,6.0,91610,91610001,48.53098,2.38822,SP98,Ballancourt-sur-Essonne,1.577370629370629,910450000,91045,Z,0,5,7593.0
Z.A.C. la Louvade,1.0,34130,34130005,43.627,4.01,Gazole,Mauguio,1.4458857142857144,341540107,34154,A,0,3,2478.90531057928
Z.A.C. la Louvade,2.0,34130,34130005,43.627,4.01,SP95,Mauguio,1.520757281553398,341540107,34154,A,0,3,2478.90531057928
Z.A.C. la Louvade,3.0,34130,34130005,43.627,4.01,E85,Mauguio,0.672,341540107,34154,A,0,3,2478.90531057928
Z.C. LES ALIZES,1.0,56950,56950002,47.608,-2.997,Gazole,CRACH,1.4316,560460000,56046,Z,0,5,3394.0
Z.C. LES ALIZES,3.0,56950,56950002,47.608,-2.997,E85,CRACH,0.699,560460000,56046,Z,0,5,3394.0
Z.C. LES ALIZES,5.0,56950,56950002,47.608,-2.997,E10,CRACH,1.4702978723404256,560460000,56046,Z,0,5,3394.0
Z.C. LES ALIZES,6.0,56950,56950002,47.608,-2.997,SP98,CRACH,1.5342790697674418,560460000,56046,Z,0,5,3394.0
Z.I LES PLANTES DES RELIGIEUSES,1.0,58400,58400002,47.184,3.027,Gazole,La Charité-sur-Loire,1.4268571428571428,580590102,58059,H,0,4,2458.10264619288
Z.I LES PLANTES DES RELIGIEUSES,2.0,58400,58400002,47.184,3.027,SP95,La Charité-sur-Loire,1.5115,580590102,58059,H,0,4,2458.10264619288
Z.I LES PLANTES DES RELIGIEUSES,5.0,58400,58400002,47.184,3.027,E10,La Charité-sur-Loire,1.4703870967741937,580590102,58059,H,0,4,2458.10264619288
Z.I du mont rue Ampère,1.0,23200,23200002,45.964,2.193,Gazole,Aubusson,1.442715909090909,230080101,23008,H,0,4,1727.30040765722
Z.I du mont rue Ampère,5.0,23200,23200002,45.964,2.193,E10,Aubusson,1.4943823529411766,230080101,23008,H,0,4,1727.30040765722
Z.I du mont rue Ampère,6.0,23200,23200002,45.964,2.193,SP98,Aubusson,1.556390625,230080101,23008,H,0,4,1727.30040765722
Z.I. Croix Cadeau 6 Route Nationale 162,1.0,49240,49240002,47.5173224504,-0.608072819189,Gazole,AVRILLé,1.4059190751445088,490150109,49015,A,0,3,447.341833954352
Z.I. Croix Cadeau 6 Route Nationale 162,3.0,49240,49240002,47.5173224504,-0.608072819189,E85,AVRILLé,0.5962727272727273,490150109,49015,A,0,3,447.341833954352
Z.I. Croix Cadeau 6 Route Nationale 162,4.0,49240,49240002,47.5173224504,-0.608072819189,GPLc,AVRILLé,0.864,490150109,49015,A,0,3,447.341833954352
Z.I. Croix Cadeau 6 Route Nationale 162,5.0,49240,49240002,47.5173224504,-0.608072819189,E10,AVRILLé,1.4555202312138729,490150109,49015,A,0,3,447.341833954352
Z.I. Croix Cadeau 6 Route Nationale 162,6.0,49240,49240002,47.5173224504,-0.608072819189,SP98,AVRILLé,1.5262601156069364,490150109,49015,A,0,3,447.341833954352
Z.I. Nord,1.0,60130,60130001,49.512,2.431,Gazole,SAINT-JUST-EN-CHAUSSéE,1.4324350282485876,605810000,60581,Z,0,5,6055.0
Z.I. Nord,2.0,60130,60130001,49.512,2.431,SP95,SAINT-JUST-EN-CHAUSSéE,1.5150523255813952,605810000,60581,Z,0,5,6055.0
Z.I. Nord,3.0,60130,60130001,49.512,2.431,E85,SAINT-JUST-EN-CHAUSSéE,0.5699,605810000,60581,Z,0,5,6055.0
Z.I. Nord,6.0,60130,60130001,49.512,2.431,SP98,SAINT-JUST-EN-CHAUSSéE,1.5443245614035088,605810000,60581,Z,0,5,6055.0
Z.I. de La Mure,1.0,38350,38350002,44.927,5.751,Gazole,Susville,1.4258296296296296,384990000,38499,Z,0,5,1206.0
Z.I. de La Mure,5.0,38350,38350002,44.927,5.751,E10,Susville,1.459661971830986,384990000,38499,Z,0,5,1206.0
Z.I. de La Mure,6.0,38350,38350002,44.927,5.751,SP98,Susville,1.5352075471698112,384990000,38499,Z,0,5,1206.0
ZI LES MARAIS RN 85,1.0,38350,38350004,44.931,5.782,Gazole,La Mure,1.4226575342465753,384990000,38499,Z,0,5,1206.0
ZI LES MARAIS RN 85,3.0,38350,38350004,44.931,5.782,E85,La Mure,0.707,384990000,38499,Z,0,5,1206.0
ZI LES MARAIS RN 85,5.0,38350,38350004,44.931,5.782,E10,La Mure,1.4527708333333331,384990000,38499,Z,0,5,1206.0
ZI LES MARAIS RN 85,6.0,38350,38350004,44.931,5.782,SP98,La Mure,1.5150555555555556,384990000,38499,Z,0,5,1206.0
Z.I. de la Levraudière,1.0,85120,85120002,46.64,-0.754,Gazole,ANTIGNY,1.552121212121212,850050000,85005,Z,0,5,1054.0
Z.I. de la Levraudière,4.0,85120,85120002,46.64,-0.754,GPLc,ANTIGNY,0.91,850050000,85005,Z,0,5,1054.0
Z.I. de la Levraudière,5.0,85120,85120002,46.64,-0.754,E10,ANTIGNY,1.5961971830985917,850050000,85005,Z,0,5,1054.0
Z.I. de la Levraudière,6.0,85120,85120002,46.64,-0.754,SP98,ANTIGNY,1.669,850050000,85005,Z,0,5,1054.0
Z.a.c. de Turlomont,1.0,54340,54340001,48.77942,6.13205,Gazole,POMPEY,1.4085263157894738,544300102,54430,H,0,4,2417.33172754584
Z.a.c. de Turlomont,2.0,54340,54340001,48.77942,6.13205,SP95,POMPEY,1.5152063492063492,544300102,54430,H,0,4,2417.33172754584
Z.a.c. de Turlomont,6.0,54340,54340001,48.77942,6.13205,SP98,POMPEY,1.5433389830508475,544300102,54430,H,0,4,2417.33172754584
Z.a.c. de la Burlière,1.0,13530,13530001,43.452,5.681,Gazole,TRETS,1.4351346153846154,131100102,13110,H,0,Z,2927.93794492059
Z.a.c. de la Burlière,2.0,13530,13530001,43.452,5.681,SP95,TRETS,1.487575471698113,131100102,13110,H,0,Z,2927.93794492059
Z.a.c. de la Burlière,3.0,13530,13530001,43.452,5.681,E85,TRETS,0.7982,131100102,13110,H,0,Z,2927.93794492059
Z.a.c. de la Burlière,6.0,13530,13530001,43.452,5.681,SP98,TRETS,1.5249591836734695,131100102,13110,H,0,Z,2927.93794492059
Z.a.e. de Montaury,1.0,34490,34490002,43.3766586291,3.17792619218,Gazole,LIGNAN-SUR-ORB,1.4184927536231884,341400000,34140,Z,0,5,3218.0
Z.a.e. de Montaury,2.0,34490,34490002,43.3766586291,3.17792619218,SP95,LIGNAN-SUR-ORB,1.399,341400000,34140,Z,0,5,3218.0
Z.a.e. de Montaury,5.0,34490,34490002,43.3766586291,3.17792619218,E10,LIGNAN-SUR-ORB,1.4594126984126985,341400000,34140,Z,0,5,3218.0
Z.a.e. de Montaury,6.0,34490,34490002,43.3766586291,3.17792619218,SP98,LIGNAN-SUR-ORB,1.524725806451613,341400000,34140,Z,0,5,3218.0
Z.i. la Gaité,1.0,69550,69550001,45.98163,4.33531,Gazole,Amplepuis,1.4243023255813954,690060102,69006,H,0,4,1860.69819425918
Z.i. la Gaité,1.0,69550,69550002,45.981,4.334,Gazole,AMPLEPUIS,1.4954313725490196,690060102,69006,H,0,4,1860.69819425918
Z.i. la Gaité,2.0,69550,69550001,45.98163,4.33531,SP95,Amplepuis,1.508764705882353,690060102,69006,H,0,4,1860.69819425918
Z.i. la Gaité,5.0,69550,69550002,45.981,4.334,E10,AMPLEPUIS,1.4826666666666668,690060102,69006,H,0,4,1860.69819425918
Z.i. la Gaité,6.0,69550,69550001,45.98163,4.33531,SP98,Amplepuis,1.545939393939394,690060102,69006,H,0,4,1860.69819425918
Z.i. la Gaité,6.0,69550,69550002,45.981,4.334,SP98,AMPLEPUIS,1.611078431372549,690060102,69006,H,0,4,1860.69819425918
Z.i. le Felet,1.0,63300,63300002,45.855,3.508,Gazole,THIERS,1.5073538461538465,634300106,63430,A,0,3,46.0014815272563
Z.i. le Felet,5.0,63300,63300002,45.855,3.508,E10,THIERS,1.5471739130434785,634300106,63430,A,0,3,46.0014815272563
Z.i. le Felet,6.0,63300,63300002,45.855,3.508,SP98,THIERS,1.6573285714285717,634300106,63430,A,0,3,46.0014815272563
ZA  Le Fay,1.0,36230,36230002,46.59909,1.77655,Gazole,Neuvy-Saint-Sépulchre,1.475666666666667,361410000,36141,Z,0,5,1652.0
