Adresse,PrixID,CodePostal,ID,Latitude,Longitude,PrixNom,Ville,PrixValeur,iris_code
CENTRE COMMERCIAL SAINT JEAN,1.0,76270,76270003,49.725277201557,1.4597834195908,Gazole,NEUVILLE-FERRIERES,1.7953815789473686,764650000
CENTRE COMMERCIAL SAINT JEAN,3.0,76270,76270003,49.725277201557,1.4597834195908,E85,NEUVILLE-FERRIERES,1.060551724137931,764650000
CENTRE COMMERCIAL SAINT JEAN,5.0,76270,76270003,49.725277201557,1.4597834195908,E10,NEUVILLE-FERRIERES,1.8444690265486727,764650000
CENTRE COMMERCIAL SAINT JEAN,6.0,76270,76270003,49.725277201557,1.4597834195908,SP98,NEUVILLE-FERRIERES,1.9340632911392404,764650000
CENTRE COMMERCIAL SUD,1.0,5100,5100004,44.899,6.634,Gazole,BRIANCON,1.8164715447154476,050230103
CENTRE COMMERCIAL SUD,2.0,5100,5100004,44.899,6.634,SP95,BRIANCON,1.9321666666666664,050230103
CENTRE COMMERCIAL SUD,3.0,5100,5100004,44.899,6.634,E85,BRIANCON,1.1175714285714284,050230103
CENTRE COMMERCIAL SUD,6.0,5100,5100004,44.899,6.634,SP98,BRIANCON,1.961712962962963,050230103
CENTRE ROUTIER DE RHEINFELD,1.0,67000,67000027,48.524349926212,7.7838726035692,Gazole,STRASBOURG,1.7933271604938272,674822206
CENTRE ROUTIER DE RHEINFELD,3.0,67000,67000027,48.524349926212,7.7838726035692,E85,STRASBOURG,1.0700956790123457,674822206
CENTRE ROUTIER DE RHEINFELD,5.0,67000,67000027,48.524349926212,7.7838726035692,E10,STRASBOURG,1.8334567901234569,674822206
CENTRE ROUTIER DE RHEINFELD,6.0,67000,67000027,48.524349926212,7.7838726035692,SP98,STRASBOURG,1.919148148148148,674822206
CHAMP DU SOULIER,1.0,7120,7120005,44.472,4.356,Gazole,Pradons,1.8507419354838708,071830000
CHAMP DU SOULIER,5.0,7120,7120005,44.472,4.356,E10,Pradons,1.9254,071830000
CHAMP DU SOULIER,6.0,7120,7120005,44.472,4.356,SP98,Pradons,1.9983548387096772,071830000
CHEMIN DE BRIIS CD 59,1.0,91140,91140002,48.7046,2.25396,Gazole,Villebon-sur-Yvette,1.820373040752351,916610103
CHEMIN DE BRIIS CD 59,5.0,91140,91140002,48.7046,2.25396,E10,Villebon-sur-Yvette,1.876160409556314,916610103
CHEMIN DE BRIIS CD 59,6.0,91140,91140002,48.7046,2.25396,SP98,Villebon-sur-Yvette,1.9501899641577056,916610103
CHEMIN DE COMPANS,1.0,77410,77410001,48.953,2.666,Gazole,Claye-Souilly,1.9051333333333331,771180101
CHEMIN DE COMPANS,3.0,77410,77410001,48.953,2.666,E85,Claye-Souilly,1.0397142857142856,771180101
CHEMIN DE COMPANS,5.0,77410,77410001,48.953,2.666,E10,Claye-Souilly,1.9573838383838384,771180101
CHEMIN DE COMPANS,6.0,77410,77410001,48.953,2.666,SP98,Claye-Souilly,2.0687924528301886,771180101
CHEMIN DE L'AVENIR,1.0,38480,38480006,45.536,5.645,Gazole,PONT DE BEAUVOISIN,1.7370333333333332,383150000
CHEMIN DE L'AVENIR,5.0,38480,38480006,45.536,5.645,E10,PONT DE BEAUVOISIN,1.8041034482758624,383150000
CHEMIN DE L'AVENIR,6.0,38480,38480006,45.536,5.645,SP98,PONT DE BEAUVOISIN,1.891469387755102,383150000
CHEMIN DE L'HUMEDE,1.0,83560,83560005,43.6065950014,5.7519505519,Gazole,RIANS,1.818285714285714,831040000
CHEMIN DE L'HUMEDE,2.0,83560,83560005,43.6065950014,5.7519505519,SP95,RIANS,1.929487804878049,831040000
CHEMIN DE L'HUMEDE,5.0,83560,83560005,43.6065950014,5.7519505519,E10,RIANS,1.8874761904761903,831040000
QUAI SAINT-ESPRIT,1.0,83560,83560001,43.61,5.755,Gazole,RIANS,1.8586315789473684,831040000
QUAI SAINT-ESPRIT,5.0,83560,83560001,43.61,5.755,E10,RIANS,1.95065,831040000
QUAI SAINT-ESPRIT,6.0,83560,83560001,43.61,5.755,SP98,RIANS,2.010277777777778,831040000
CHEMIN DE LA CROIX VERTE,1.0,60440,60440001,49.136,2.801,Gazole,NANTEUIL-LE-HAUDOUIN,1.801125,604460000
CHEMIN DE LA CROIX VERTE,2.0,60440,60440001,49.136,2.801,SP95,NANTEUIL-LE-HAUDOUIN,1.884324074074074,604460000
CHEMIN DE LA CROIX VERTE,3.0,60440,60440001,49.136,2.801,E85,NANTEUIL-LE-HAUDOUIN,1.041065934065934,604460000
CHEMIN DE LA CROIX VERTE,5.0,60440,60440001,49.136,2.801,E10,NANTEUIL-LE-HAUDOUIN,1.849904347826087,604460000
CHEMIN DE LA CROIX VERTE,6.0,60440,60440001,49.136,2.801,SP98,NANTEUIL-LE-HAUDOUIN,1.912880733944954,604460000
CHEMIN DE LA VIEILLE COLME,1.0,59630,59630002,50.93921,2.19998,Gazole,BOURBOURG,1.790125,590940103
CHEMIN DE LA VIEILLE COLME,2.0,59630,59630002,50.93921,2.19998,SP95,BOURBOURG,1.8975882352941176,590940103
CHEMIN DE LA VIEILLE COLME,3.0,59630,59630002,50.93921,2.19998,E85,BOURBOURG,1.024,590940103
CHEMIN DE NEUILLY,1.0,89110,89110001,47.876,3.353,Gazole,AILLANT-SUR-THOLON,1.860739130434783,890030000
CHEMIN DE NEUILLY,2.0,89110,89110001,47.876,3.353,SP95,AILLANT-SUR-THOLON,1.9623333333333333,890030000
CHEMIN DE NEUILLY,6.0,89110,89110001,47.876,3.353,SP98,AILLANT-SUR-THOLON,2.007888888888889,890030000
"CHEMIN DE PATAFLOUX, ZONE DU FOURNEILLER, CCIAL LES OLIVIERS",1.0,13220,13220004,43.39047793390501,5.1634639372955,Gazole,Châteauneuf-les-Martigues,1.812030769230769,130260104
"CHEMIN DE PATAFLOUX, ZONE DU FOURNEILLER, CCIAL LES OLIVIERS",5.0,13220,13220004,43.39047793390501,5.1634639372955,E10,Châteauneuf-les-Martigues,1.872597014925373,130260104
"CHEMIN DE PATAFLOUX, ZONE DU FOURNEILLER, CCIAL LES OLIVIERS",6.0,13220,13220004,43.39047793390501,5.1634639372955,SP98,Châteauneuf-les-Martigues,1.9309375,130260104
"CHEMIN DE PAYSSIEROU, CENTRE COMMERCIAL LE LIROU",1.0,34370,34370002,43.359648853961,3.1694527990723,Gazole,MARAUSSAN,1.7869852941176472,341480000
"CHEMIN DE PAYSSIEROU, CENTRE COMMERCIAL LE LIROU",3.0,34370,34370002,43.359648853961,3.1694527990723,E85,MARAUSSAN,1.0748378378378378,341480000
"CHEMIN DE PAYSSIEROU, CENTRE COMMERCIAL LE LIROU",5.0,34370,34370002,43.359648853961,3.1694527990723,E10,MARAUSSAN,1.8481428571428573,341480000
"CHEMIN DE PAYSSIEROU, CENTRE COMMERCIAL LE LIROU",6.0,34370,34370002,43.359648853961,3.1694527990723,SP98,MARAUSSAN,1.9366666666666663,341480000
CHEMIN DE SAINT JEAN,1.0,31850,31850003,43.65,1.532,Gazole,MONTRABE,1.793927536231884,313890000
CHEMIN DE SAINT JEAN,2.0,31850,31850003,43.65,1.532,SP95,MONTRABE,1.888605504587156,313890000
CHEMIN DE SAINT JEAN,3.0,31850,31850003,43.65,1.532,E85,MONTRABE,1.0533888888888887,313890000
CHEMIN DE SAINT JEAN,4.0,31850,31850003,43.65,1.532,GPLc,MONTRABE,0.9348571428571428,313890000
CHEMIN DE SAINT JEAN,5.0,31850,31850003,43.65,1.532,E10,MONTRABE,1.84171875,313890000
CHEMIN DE SAINT JEAN,6.0,31850,31850003,43.65,1.532,SP98,MONTRABE,1.93029,313890000
CHEMIN DEPARTEMENTAL 19,1.0,91220,91220005,48.608,2.331,Gazole,Le Plessis-Pâté,1.9888412698412696,914940000
CHEMIN DEPARTEMENTAL 19,5.0,91220,91220005,48.608,2.331,E10,Le Plessis-Pâté,2.0366372549019607,914940000
CHEMIN DEPARTEMENTAL 19,6.0,91220,91220005,48.608,2.331,SP98,Le Plessis-Pâté,2.1383106796116507,914940000
CHEMIN DEPARTEMENTAL 43,1.0,78920,78920004,48.971,1.919,Gazole,ECQUEVILLY,1.9937328244274808,782060000
CHEMIN DEPARTEMENTAL 43,3.0,78920,78920004,48.971,1.919,E85,ECQUEVILLY,1.1532142857142855,782060000
CHEMIN DEPARTEMENTAL 43,4.0,78920,78920004,48.971,1.919,GPLc,ECQUEVILLY,1.06625,782060000
CHEMIN DEPARTEMENTAL 43,5.0,78920,78920004,48.971,1.919,E10,ECQUEVILLY,2.047803418803419,782060000
CHEMIN DEPARTEMENTAL 43,6.0,78920,78920004,48.971,1.919,SP98,ECQUEVILLY,2.1696722689075627,782060000
CHEMIN DEPARTEMENTAL 468,1.0,67840,67840002,48.677,7.849,Gazole,KILSTETT,1.8907752808988765,672370000
CHEMIN DEPARTEMENTAL 468,5.0,67840,67840002,48.677,7.849,E10,KILSTETT,1.9165170454545453,672370000
CHEMIN DEPARTEMENTAL 468,6.0,67840,67840002,48.677,7.849,SP98,KILSTETT,1.9991560693641617,672370000
CHEMIN DEPARTEMENTAL 54 E,1.0,80700,80700010,49.7052849,2.7660523,Gazole,ROYE,1.89328125,806850000
CHEMIN DEPARTEMENTAL 54 E,6.0,80700,80700010,49.7052849,2.7660523,SP98,ROYE,2.0249814814814817,806850000
ZI IMPASSE DU MOULIN,1.0,80700,80700009,49.703,2.781,Gazole,ROYE,1.773628125,806850000
ZI IMPASSE DU MOULIN,5.0,80700,80700009,49.703,2.781,E10,ROYE,1.8410212765957448,806850000
impasse du moulin,1.0,80700,80700004,49.708,2.775,Gazole,ROYE,1.7701153846153843,806850000
impasse du moulin,3.0,80700,80700004,49.708,2.775,E85,ROYE,1.0414864864864863,806850000
impasse du moulin,5.0,80700,80700004,49.708,2.775,E10,ROYE,1.8260472103004293,806850000
impasse du moulin,6.0,80700,80700004,49.708,2.775,SP98,ROYE,1.888929906542056,806850000
