Adresse,PrixID,CodePostal,ID,Latitude,Longitude,PrixNom,Ville,PrixValeur
Avenue Jean Vilar - Boulevard Yitzhak Rabin ZAC du Hoguet,3.0,14123,14123005,4914988.1664951,-35166.43567317,E85,IFS,0.699
Avenue Jean Vilar - Boulevard Yitzhak Rabin ZAC du Hoguet,5.0,14123,14123005,4914988.1664951,-35166.43567317,E10,IFS,1.4657666666666667
Avenue Jean Vinatier,1.0,19700,19700001,4536779.0,171550.0,Gazole,SEILHAC,1.4247659574468083
Avenue Jean Vinatier,2.0,19700,19700001,4536779.0,171550.0,SP95,SEILHAC,1.509909090909091
Avenue Jean Vinatier,6.0,19700,19700001,4536779.0,171550.0,SP98,SEILHAC,1.5448488372093023
Avenue Jean Zay,1.0,87350,87350003,4583200.0,130400.0,Gazole,PANAZOL,1.4179830508474576
Avenue Jean Zay,2.0,87350,87350003,4583200.0,130400.0,SP95,PANAZOL,1.505938596491228
Avenue Jean Zay,5.0,87350,87350003,4583200.0,130400.0,E10,PANAZOL,1.4649316239316241
Avenue Jean-Jaurès,1.0,76140,76140001,4942654.62423,106266.619218,Gazole,LE PETIT-QUEVILLY,1.4153589743589743
Avenue Jean-Jaurès,2.0,76140,76140001,4942654.62423,106266.619218,SP95,LE PETIT-QUEVILLY,1.4913186813186812
Avenue Jean-Jaurès,6.0,76140,76140001,4942654.62423,106266.619218,SP98,LE PETIT-QUEVILLY,1.5287749077490775
Avenue Jean-Marie Meunier,1.0,73400,73400004,4574304.0,642181.0,Gazole,UGINE,1.401482456140351
Avenue Jean-Marie Meunier,2.0,73400,73400004,4574304.0,642181.0,SP95,UGINE,1.4930520833333332
Avenue Jean-Marie Meunier,4.0,73400,73400004,4574304.0,642181.0,GPLc,UGINE,1.7946666666666666
Avenue Jean-Marie Meunier,5.0,73400,73400004,4574304.0,642181.0,E10,UGINE,1.549
Avenue Jean-Marie Meunier,6.0,73400,73400004,4574304.0,642181.0,SP98,UGINE,1.5116875
Avenue Joffre,1.0,62500,62500001,5075500.0,224000.0,Gazole,SAINT-MARTIN-AU-LAëRT,1.40594498381877
Avenue Joffre,2.0,62500,62500001,5075500.0,224000.0,SP95,SAINT-MARTIN-AU-LAëRT,1.5009240506329113
Avenue Joffre,4.0,62500,62500001,5075500.0,224000.0,GPLc,SAINT-MARTIN-AU-LAëRT,0.7593875432525952
Avenue Joffre,6.0,62500,62500001,5075500.0,224000.0,SP98,SAINT-MARTIN-AU-LAëRT,1.529184126984127
Avenue Jules Courivaud,1.0,87190,87190001,4621500.0,116600.0,Gazole,MAGNAC-LAVAL,1.4187179487179487
Avenue Jules Courivaud,2.0,87190,87190001,4621500.0,116600.0,SP95,MAGNAC-LAVAL,1.4988484848484847
Avenue Jules Courivaud,5.0,87190,87190001,4621500.0,116600.0,E10,MAGNAC-LAVAL,1.4719032258064517
Avenue Julien Olive Canto-Perdrix,1.0,13500,13500001,4341800.0,505300.0,Gazole,MARTIGUES,1.3942604790419162
Avenue Julien Olive Canto-Perdrix,2.0,13500,13500001,4341800.0,505300.0,SP95,MARTIGUES,1.4803595166163144
Avenue Julien Olive Canto-Perdrix,4.0,13500,13500001,4341800.0,505300.0,GPLc,MARTIGUES,0.7480181818181818
Avenue Julien Olive Canto-Perdrix,5.0,13500,13500001,4341800.0,505300.0,E10,MARTIGUES,1.4212942942942943
Avenue Julien Olive Canto-Perdrix,6.0,13500,13500001,4341800.0,505300.0,SP98,MARTIGUES,1.508982089552239
Avenue Justin Gras,1.0,05200,5200007,4456000.0,648700.0,Gazole,EMBRUN,1.4777142857142858
Avenue Justin Gras,2.0,05200,5200007,4456000.0,648700.0,SP95,EMBRUN,1.58309375
Avenue Justin Gras,6.0,05200,5200007,4456000.0,648700.0,SP98,EMBRUN,1.595655172413793
Avenue Lavoisier,1.0,01600,1600003,4590400.0,482000.0,Gazole,MASSIEUX,1.411690909090909
Avenue Lavoisier,5.0,01600,1600003,4590400.0,482000.0,E10,MASSIEUX,1.4385925925925926
Avenue Lavoisier,6.0,01600,1600003,4590400.0,482000.0,SP98,MASSIEUX,1.5158148148148147
Avenue Lazare Carnot,1.0,31330,31330005,4376900.0,129600.0,Gazole,Grenade,1.4776923076923076
Avenue Lazare Carnot,2.0,31330,31330005,4376900.0,129600.0,SP95,Grenade,1.5584615384615386
Avenue Lazare Carnot,6.0,31330,31330005,4376900.0,129600.0,SP98,Grenade,1.612142857142857
Avenue Louis Pasteur,1.0,84230,84230001,4405800.0,483500.0,Gazole,Châteauneuf-du-Pape,1.436148148148148
Avenue Louis Pasteur,5.0,84230,84230001,4405800.0,483500.0,E10,Châteauneuf-du-Pape,1.4781764705882354
Avenue Louis Pasteur,6.0,84230,84230001,4405800.0,483500.0,SP98,Châteauneuf-du-Pape,1.55958
Avenue Léo Lagrange,1.0,63300,63300004,4584937.615,353701.788,Gazole,THIERS,1.4013222222222224
Avenue Léo Lagrange,5.0,63300,63300004,4584937.615,353701.788,E10,THIERS,1.455
Avenue Léo Lagrange,6.0,63300,63300004,4584937.615,353701.788,SP98,THIERS,1.5275833333333333
Avenue Léon Blum,1.0,43100,43100003,4528982.0,338717.0,Gazole,Brioude,1.429875968992248
Avenue Léon Blum,1.0,52100,52100011,4864300.0,496900.0,Gazole,SAINT-DIZIER,1.4414411764705883
Avenue Léon Blum,2.0,52100,52100011,4864300.0,496900.0,SP95,SAINT-DIZIER,1.5208387096774192
Avenue Léon Blum,5.0,43100,43100003,4528982.0,338717.0,E10,Brioude,1.498794701986755
Avenue Léon Blum,5.0,52100,52100011,4864300.0,496900.0,E10,SAINT-DIZIER,1.48
Avenue Léon Blum,6.0,43100,43100003,4528982.0,338717.0,SP98,Brioude,1.535593984962406
Avenue Léon Blum,6.0,52100,52100011,4864300.0,496900.0,SP98,SAINT-DIZIER,1.55025
Avenue Léon Guichené,1.0,64240,64240004,4338500.0,-129700.0,Gazole,HASPARREN,1.5470588235294118
Avenue Léon Guichené,2.0,64240,64240004,4338500.0,-129700.0,SP95,HASPARREN,1.6176470588235294
Avenue Léon Guichené,6.0,64240,64240004,4338500.0,-129700.0,SP98,HASPARREN,1.6373333333333333
Avenue Léon Sireyjol,1.0,24470,24470001,4549458.0,74633.0,Gazole,Saint-Pardoux-la-Rivière,1.459741935483871
Avenue Léon Sireyjol,2.0,24470,24470001,4549458.0,74633.0,SP95,Saint-Pardoux-la-Rivière,1.5415
Avenue Léon Sireyjol,6.0,24470,24470001,4549458.0,74633.0,SP98,Saint-Pardoux-la-Rivière,1.5793870967741936
Avenue Léonard de Vinci,1.0,37400,37400002,4740400.0,101800.0,Gazole,Amboise,1.3941329479768785
Avenue Léonard de Vinci,2.0,37400,37400002,4740400.0,101800.0,SP95,Amboise,1.4805
Avenue Léonard de Vinci,4.0,37400,37400002,4740400.0,101800.0,GPLc,Amboise,0.79
Avenue Léonard de Vinci,5.0,37400,37400002,4740400.0,101800.0,E10,Amboise,1.434076923076923
Avenue Léonard de Vinci,6.0,37400,37400002,4740400.0,101800.0,SP98,Amboise,1.5136129032258063
Avenue Maquis Meilhan,1.0,32220,32220001,4347068.0,92231.0,Gazole,Lombez,1.426536842105263
Avenue Maquis Meilhan,2.0,32220,32220001,4347068.0,92231.0,SP95,Lombez,1.4952783505154639
Avenue Maquis Meilhan,4.0,32220,32220001,4347068.0,92231.0,GPLc,Lombez,0.872125
Avenue Maquis Meilhan,5.0,32220,32220001,4347068.0,92231.0,E10,Lombez,1.4655952380952382
Avenue Maquis Meilhan,6.0,32220,32220001,4347068.0,92231.0,SP98,Lombez,1.5264166666666668
Avenue Marcel Delpra,1.0,13013,13013007,4333300.0,546000.0,Gazole,MARSEILLE,1.4371196013289036
Avenue Marcel Delpra,5.0,13013,13013007,4333300.0,546000.0,E10,MARSEILLE,1.4670233333333333
Avenue Marcel Delpra,6.0,13013,13013007,4333300.0,546000.0,SP98,MARSEILLE,1.5429633333333335
Avenue Marcel Pagnol,1.0,84110,84110004,4424300.0,508200.0,Gazole,VAISON-LA-ROMAINE,1.418774834437086
Avenue Marcel Pagnol,3.0,84110,84110004,4424300.0,508200.0,E85,VAISON-LA-ROMAINE,0.6108571428571429
Avenue Marcel Pagnol,5.0,84110,84110004,4424300.0,508200.0,E10,VAISON-LA-ROMAINE,1.4477245508982037
Avenue Marcel Pagnol,6.0,84110,84110004,4424300.0,508200.0,SP98,VAISON-LA-ROMAINE,1.5386342857142856
Avenue Marechal Leclerc,1.0,07700,7700002,4438200.0,464200.0,Gazole,Bourg-Saint-Andéol,1.4261428571428572
Avenue Marechal Leclerc,3.0,07700,7700002,4438200.0,464200.0,E85,Bourg-Saint-Andéol,0.669
Avenue Marechal Leclerc,5.0,07700,7700002,4438200.0,464200.0,E10,Bourg-Saint-Andéol,1.470860465116279
Avenue Marechal Leclerc,6.0,07700,7700002,4438200.0,464200.0,SP98,Bourg-Saint-Andéol,1.5358888888888889
Avenue Marguerite Puhl Demange,1.0,54150,54150002,4925800.0,594100.0,Gazole,BRIEY,1.4401688311688312
Avenue Marguerite Puhl Demange,2.0,54150,54150002,4925800.0,594100.0,SP95,BRIEY,1.5316666666666667
Avenue Marguerite Puhl Demange,6.0,54150,54150002,4925800.0,594100.0,SP98,BRIEY,1.5666
Avenue Martyrs de la Résistance,1.0,08150,8150002,4984000.0,460500.0,Gazole,Renwez,1.4322264150943398
Avenue Martyrs de la Résistance,2.0,08150,8150002,4984000.0,460500.0,SP95,Renwez,1.4525555555555556
Avenue Martyrs de la Résistance,5.0,08150,8150002,4984000.0,460500.0,E10,Renwez,1.504
Avenue Martyrs de la Résistance,6.0,08150,8150002,4984000.0,460500.0,SP98,Renwez,1.5546216216216218
Avenue Marx Dormoy,1.0,63000,63000019,4576701.0,308205.0,Gazole,CLERMONT-FERRAND,1.467967032967033
Avenue Marx Dormoy,5.0,63000,63000019,4576701.0,308205.0,E10,CLERMONT-FERRAND,1.505054945054945
Avenue Marx Dormoy,6.0,63000,63000019,4576701.0,308205.0,SP98,CLERMONT-FERRAND,1.592032967032967
Avenue Maryse Bastié,1.0,46000,46000007,4446066.0,142288.0,Gazole,Cahors,1.4105833333333333
Avenue Maryse Bastié,2.0,46000,46000007,4446066.0,142288.0,SP95,Cahors,1.476031746031746
Avenue Maryse Bastié,6.0,46000,46000007,4446066.0,142288.0,SP98,Cahors,1.513
Avenue Maréchal Juin,1.0,42800,42800003,4553180.0,462606.0,Gazole,RIVE-DE-GIER,1.420940170940171
Avenue Maréchal Juin,1.0,83140,83140005,4309246.0,584441.0,Gazole,Six-Fours-les-Plages,1.4066949152542372
Avenue Maréchal Juin,2.0,42800,42800003,4553180.0,462606.0,SP95,RIVE-DE-GIER,1.4823859649122808
Avenue Maréchal Juin,5.0,42800,42800003,4553180.0,462606.0,E10,RIVE-DE-GIER,1.4463716814159293
Avenue Maréchal Juin,5.0,83140,83140005,4309246.0,584441.0,E10,Six-Fours-les-Plages,1.4442540983606558
Avenue Maréchal Juin,6.0,83140,83140005,4309246.0,584441.0,SP98,Six-Fours-les-Plages,1.5135378151260503
Avenue Maréchal de Lattre de Tassigny,1.0,01200,1200003,4612400.0,581200.0,Gazole,Bellegarde-sur-Valserine,1.427709677419355
Avenue Maréchal de Lattre de Tassigny,2.0,01200,1200003,4612400.0,581200.0,SP95,Bellegarde-sur-Valserine,1.4922857142857142
Avenue Maréchal de Lattre de Tassigny,5.0,01200,1200003,4612400.0,581200.0,E10,Bellegarde-sur-Valserine,1.448688888888889
Avenue Maximiliansau,1.0,76450,76450001,4979179.0,63439.0,Gazole,Cany-Barville,1.427
Avenue Maximiliansau,2.0,76450,76450001,4979179.0,63439.0,SP95,Cany-Barville,1.5131901639344263
Avenue Maximiliansau,6.0,76450,76450001,4979179.0,63439.0,SP98,Cany-Barville,1.5514655737704919
Avenue Mestre Raoul Arnaud,1.0,04100,4100009,4383100.0,577900.0,Gazole,Manosque,1.485
Avenue Mestre Raoul Arnaud,2.0,04100,4100009,4383100.0,577900.0,SP95,Manosque,1.57
Avenue Mestre Raoul Arnaud,6.0,04100,4100009,4383100.0,577900.0,SP98,Manosque,1.603
Avenue Monseigneur Chauvin,1.0,17500,17500002,4545300.0,-43900.0,Gazole,JONZAC,1.3981986301369864
Avenue Monseigneur Chauvin,5.0,17500,17500002,4545300.0,-43900.0,E10,JONZAC,1.4396939655172414
Avenue Monseigneur Chauvin,6.0,17500,17500002,4545300.0,-43900.0,SP98,JONZAC,1.5207541899441341
Avenue Mézières,1.0,33220,33220004,4484285.24219,20514.6156449,Gazole,PORT-SAINTE-FOY-ET-PONCHAPT,1.4339473684210526
Avenue Mézières,5.0,33220,33220004,4484285.24219,20514.6156449,E10,PORT-SAINTE-FOY-ET-PONCHAPT,1.4733157894736841
Avenue Mézières,6.0,33220,33220004,4484285.24219,20514.6156449,SP98,PORT-SAINTE-FOY-ET-PONCHAPT,1.540842105263158
Avenue Nagelmackers.,1.0,78450,78450001,4881900.0,200400.0,Gazole,VILLEPREUX,1.4433244147157192
Avenue Nagelmackers.,2.0,78450,78450001,4881900.0,200400.0,SP95,VILLEPREUX,1.516557046979866
Avenue Nagelmackers.,6.0,78450,78450001,4881900.0,200400.0,SP98,VILLEPREUX,1.5469295302013422
Avenue Noël NAVOIZAT Actipôle,1.0,21400,21400001,4787100.0,457000.0,Gazole,CHâTILLON-SUR-SEINE,1.4525428571428571
Avenue Noël NAVOIZAT Actipôle,2.0,21400,21400001,4787100.0,457000.0,SP95,CHâTILLON-SUR-SEINE,1.5525
Avenue Noël NAVOIZAT Actipôle,6.0,21400,21400001,4787100.0,457000.0,SP98,CHâTILLON-SUR-SEINE,1.5839285714285714
Avenue Olympique,1.0,73150,73150002,4545300.0,697200.0,Gazole,Val-d'Isère,1.722
Avenue Olympique,2.0,73150,73150002,4545300.0,697200.0,SP95,Val-d'Isère,1.75025
Avenue Olympique,6.0,73150,73150002,4545300.0,697200.0,SP98,Val-d'Isère,1.659
Avenue Pasteur,1.0,31220,31220002,4320800.0,108600.0,Gazole,CAZèRES,1.413188118811881
Avenue Pasteur,1.0,83160,83160005,4313400.0,598300.0,Gazole,LA VALETTE-DU-VAR,1.4475277777777777
Avenue Pasteur,1.0,86150,86150002,4623300.0,68800.0,Gazole,L'ISLE-JOURDAIN,1.4306976744186046
Avenue Pasteur,2.0,86150,86150002,4623300.0,68800.0,SP95,L'ISLE-JOURDAIN,1.524121212121212
Avenue Pasteur,3.0,31220,31220002,4320800.0,108600.0,E85,CAZèRES,0.574049019607843
Avenue Pasteur,4.0,31220,31220002,4320800.0,108600.0,GPLc,CAZèRES,0.819
Avenue Pasteur,5.0,31220,31220002,4320800.0,108600.0,E10,CAZèRES,1.4563762376237623
Avenue Pasteur,5.0,83160,83160005,4313400.0,598300.0,E10,LA VALETTE-DU-VAR,1.4587971014492753
Avenue Pasteur,5.0,86150,86150002,4623300.0,68800.0,E10,L'ISLE-JOURDAIN,1.480695652173913
Avenue Pasteur,6.0,31220,31220002,4320800.0,108600.0,SP98,CAZèRES,1.5222178217821782
Avenue Pasteur,6.0,83160,83160005,4313400.0,598300.0,SP98,LA VALETTE-DU-VAR,1.5199032258064518
Avenue Pasteur,6.0,86150,86150002,4623300.0,68800.0,SP98,L'ISLE-JOURDAIN,1.55165625
Avenue Paul Mairat,1.0,16230,16230001,4587300.0,17300.0,Gazole,MANSLE,1.4445
Avenue Paul Mairat,2.0,16230,16230001,4587300.0,17300.0,SP95,MANSLE,1.522625
Avenue Paul Mairat,6.0,16230,16230001,4587300.0,17300.0,SP98,MANSLE,1.54925
Avenue Paul Vidal,1.0,34410,34410003,4329645.0,325605.0,Gazole,Sauvian,1.529
Avenue Paul Vidal,2.0,34410,34410003,4329645.0,325605.0,SP95,Sauvian,1.6118571428571429
Avenue Paul Vidal,3.0,34410,34410003,4329645.0,325605.0,E85,Sauvian,0.749
Avenue Percier et Fontaine,1.0,62200,62200004,5074000.0,161300.0,Gazole,Boulogne-sur-Mer,1.4111702127659576
Avenue Percier et Fontaine,5.0,62200,62200004,5074000.0,161300.0,E10,Boulogne-sur-Mer,1.4577954545454546
Avenue Percier et Fontaine,6.0,62200,62200004,5074000.0,161300.0,SP98,Boulogne-sur-Mer,1.5196521739130435
Avenue Philibert Besson,1.0,43800,43800002,4518200.0,391500.0,Gazole,VOREY,1.435857142857143
Avenue Philibert Besson,2.0,43800,43800002,4518200.0,391500.0,SP95,VOREY,1.5022692307692307
Avenue Philibert Besson,3.0,43800,43800002,4518200.0,391500.0,E85,VOREY,0.699
Avenue Philibert Besson,5.0,43800,43800002,4518200.0,391500.0,E10,VOREY,1.4895
Avenue Philibert Besson,6.0,43800,43800002,4518200.0,391500.0,SP98,VOREY,1.5314615384615387
Avenue Philippe de Girard,1.0,84360,84360003,4374700.0,531200.0,Gazole,LAURIS,1.51424
Avenue Philippe de Girard,2.0,84360,84360003,4374700.0,531200.0,SP95,LAURIS,1.601962962962963
Avenue Philippe de Girard,3.0,84360,84360003,4374700.0,531200.0,E85,LAURIS,0.699
Avenue Philippe de Girard,6.0,84360,84360003,4374700.0,531200.0,SP98,LAURIS,1.632103448275862
Avenue Pierre De Montesquiou,1.0,32000,32000005,4363700.0,59000.0,Gazole,AUCH,1.552
Avenue Pierre De Montesquiou,2.0,32000,32000005,4363700.0,59000.0,SP95,AUCH,1.6396153846153845
Avenue Pierre Leroux,1.0,23600,23600002,4634900.0,221700.0,Gazole,BOUSSAC,1.4420263157894737
Avenue Pierre Leroux,2.0,23600,23600002,4634900.0,221700.0,SP95,BOUSSAC,1.5187906976744185
Avenue Pierre Leroux,3.0,23600,23600002,4634900.0,221700.0,E85,BOUSSAC,1.535
Avenue Pierre Leroux,6.0,23600,23600002,4634900.0,221700.0,SP98,BOUSSAC,1.5602857142857143
Avenue Pierre Mendes France,1.0,45140,45140001,4790200.0,185900.0,Gazole,SAINT-JEAN-DE-LA-RUELLE,1.4062000000000001
Avenue Pierre Mendes France,1.0,47400,47400002,4440000.0,29900.0,Gazole,TONNEINS,1.4051477272727273
Avenue Pierre Mendes France,2.0,47400,47400002,4440000.0,29900.0,SP95,TONNEINS,1.4855430463576158
Avenue Pierre Mendes France,3.0,47400,47400002,4440000.0,29900.0,E85,TONNEINS,0.6237857142857144
Avenue Pierre Mendes France,4.0,45140,45140001,4790200.0,185900.0,GPLc,SAINT-JEAN-DE-LA-RUELLE,0.807
Avenue Pierre Mendes France,4.0,47400,47400002,4440000.0,29900.0,GPLc,TONNEINS,0.78625
Avenue Pierre Mendes France,5.0,45140,45140001,4790200.0,185900.0,E10,SAINT-JEAN-DE-LA-RUELLE,1.4446944444444443
Avenue Pierre Mendes France,5.0,47400,47400002,4440000.0,29900.0,E10,TONNEINS,1.4652970297029704
Avenue Pierre Mendes France,6.0,45140,45140001,4790200.0,185900.0,SP98,SAINT-JEAN-DE-LA-RUELLE,1.5328617021276596
Avenue Pierre Mendes France,6.0,47400,47400002,4440000.0,29900.0,SP98,TONNEINS,1.520921052631579
Avenue Pierre Mendès France,1.0,33340,33340004,4531240.0,-94038.0,Gazole,Lesparre-Médoc,1.402631284916201
Avenue Pierre Mendès France,2.0,33340,33340004,4531240.0,-94038.0,SP95,Lesparre-Médoc,1.4856480446927374
Avenue Pierre Mendès France,5.0,33340,33340004,4531240.0,-94038.0,E10,Lesparre-Médoc,1.4487506925207756
Avenue Pierre Mendès France,6.0,33340,33340004,4531240.0,-94038.0,SP98,Lesparre-Médoc,1.51781843575419
Avenue Pierre Pleuvret,1.0,59153,59153001,5098910.01679,211204.672622,Gazole,GRAND-FORT-PHILIPPE,1.450909090909091
Avenue Pierre Pleuvret,3.0,59153,59153001,5098910.01679,211204.672622,E85,GRAND-FORT-PHILIPPE,0.56875
Avenue Pierre Pleuvret,5.0,59153,59153001,5098910.01679,211204.672622,E10,GRAND-FORT-PHILIPPE,1.4893333333333332
Avenue Pierre Pleuvret,6.0,59153,59153001,5098910.01679,211204.672622,SP98,GRAND-FORT-PHILIPPE,1.5724242424242425
Avenue Pierre Villon,1.0,03100,3100005,4635300.0,258700.0,Gazole,MONTLUçON,1.4162133333333333
Avenue Pierre Villon,2.0,03100,3100005,4635300.0,258700.0,SP95,MONTLUçON,1.4962307692307693
Avenue Pierre Villon,6.0,03100,3100005,4635300.0,258700.0,SP98,MONTLUçON,1.5254021739130434
Avenue Raymond Honoré,1.0,59182,59182001,5036750.0,319031.0,Gazole,Montigny-en-Ostrevent,1.4204186046511627
Avenue Raymond Honoré,2.0,59182,59182001,5036750.0,319031.0,SP95,Montigny-en-Ostrevent,1.508
Avenue Raymond Honoré,5.0,59182,59182001,5036750.0,319031.0,E10,Montigny-en-Ostrevent,1.4665
Avenue Raymond Honoré,6.0,59182,59182001,5036750.0,319031.0,SP98,Montigny-en-Ostrevent,1.5479565217391305
Avenue René Cassagne,1.0,33150,33150003,4485403.38,-51690.102,Gazole,CENON,1.4433705799151344
Avenue René Cassagne,5.0,33150,33150003,4485403.38,-51690.102,E10,CENON,1.5028354253835425
Avenue René Cassagne,6.0,33150,33150003,4485403.38,-51690.102,SP98,CENON,1.6028354253835426
Avenue Rhin et Danube,1.0,81300,81300003,4376100.0,197200.0,Gazole,GRAULHET,1.58
Avenue Rhin et Danube,2.0,81300,81300003,4376100.0,197200.0,SP95,GRAULHET,1.66
Avenue Roger Prat,1.0,63430,63430004,4580100.0,324300.0,Gazole,PONT-DU-CHâTEAU,1.413190476190476
Avenue Roger Prat,2.0,63430,63430004,4580100.0,324300.0,SP95,PONT-DU-CHâTEAU,1.4797532467532466
Avenue Roger Prat,5.0,63430,63430004,4580100.0,324300.0,E10,PONT-DU-CHâTEAU,1.437922077922078
Avenue Roger Salengro,1.0,77270,77270001,4895355.016926,260687.66680146,Gazole,VILLEPARISIS,1.4265379061371841
Avenue Roger Salengro,2.0,77270,77270001,4895355.016926,260687.66680146,SP95,VILLEPARISIS,1.4987333333333333
Avenue Roger Salengro,5.0,77270,77270001,4895355.016926,260687.66680146,E10,VILLEPARISIS,1.4519213483146067
Avenue Roger Salengro,6.0,77270,77270001,4895355.016926,260687.66680146,SP98,VILLEPARISIS,1.5350075757575758
Avenue Roosevelt,1.0,74150,74150003,4587100.0,593800.0,Gazole,Rumilly,1.4567472527472527
Avenue Roosevelt,2.0,74150,74150003,4587100.0,593800.0,SP95,Rumilly,1.5255444444444444
Avenue Roosevelt,6.0,74150,74150003,4587100.0,593800.0,SP98,Rumilly,1.5521494252873562
Avenue Rémy Comet,1.0,31110,31110001,4280355.0,59875.0,Gazole,Bagnères-de-Luchon,1.569909090909091
Avenue Rémy Comet,2.0,31110,31110001,4280355.0,59875.0,SP95,Bagnères-de-Luchon,1.637190476190476
Avenue Rémy Comet,6.0,31110,31110001,4280355.0,59875.0,SP98,Bagnères-de-Luchon,1.6673529411764705
Avenue Saint-Exupéry,1.0,58500,58500003,4747377.27887,351936.547151,Gazole,CLAMECY,1.4193809523809522
Avenue Saint-Exupéry,2.0,58500,58500003,4747377.27887,351936.547151,SP95,CLAMECY,1.498391891891892
Avenue Saint-Exupéry,3.0,58500,58500003,4747377.27887,351936.547151,E85,CLAMECY,0.595
Avenue Saint-Exupéry,5.0,58500,58500003,4747377.27887,351936.547151,E10,CLAMECY,1.4585857142857142
Avenue Saint-Exupéry,6.0,58500,58500003,4747377.27887,351936.547151,SP98,CLAMECY,1.5352191780821918
Avenue Salvador Allende,1.0,83500,83500007,4308509.0,588123.0,Gazole,La Seyne-sur-Mer,1.4139000000000002
Avenue Salvador Allende,3.0,83500,83500007,4308509.0,588123.0,E85,La Seyne-sur-Mer,0.599
Avenue Salvador Allende,5.0,83500,83500007,4308509.0,588123.0,E10,La Seyne-sur-Mer,1.4432716049382717
Avenue Salvador Allende,6.0,83500,83500007,4308509.0,588123.0,SP98,La Seyne-sur-Mer,1.5082941176470588
Avenue Sampiero Corso - RN 193,1.0,20600,20200002,4267600.0,944500.0,Gazole,Bastia,1.552758620689655
Avenue Sampiero Corso - RN 193,2.0,20600,20200002,4267600.0,944500.0,SP95,Bastia,1.64
Avenue Sigismond Coulet,1.0,83310,83310007,4324901.0,653539.0,Gazole,COGOLIN,1.4022448979591837
Avenue Sigismond Coulet,2.0,83310,83310007,4324901.0,653539.0,SP95,COGOLIN,1.4783820224719102
Avenue Sigismond Coulet,5.0,83310,83310007,4324901.0,653539.0,E10,COGOLIN,1.4312121212121212
Avenue Sigismond Coulet,6.0,83310,83310007,4324901.0,653539.0,SP98,COGOLIN,1.530873786407767
Avenue Sylvie - ZI Belle-Ile,1.0,77500,77500001,4886900.0,259000.0,Gazole,CHELLES,1.4200363636363635
Avenue Sylvie - ZI Belle-Ile,2.0,77500,77500001,4886900.0,259000.0,SP95,CHELLES,1.5166603773584906
Avenue Sylvie - ZI Belle-Ile,5.0,77500,77500001,4886900.0,259000.0,E10,CHELLES,1.4612592592592593
Avenue Sylvie - ZI Belle-Ile,6.0,77500,77500001,4886900.0,259000.0,SP98,CHELLES,1.5514285714285714
Avenue Théophile Roussel,1.0,48100,48100004,4455657.0,329096.0,Gazole,MARVEJOLS,1.4207391304347825
Avenue Théophile Roussel,2.0,48100,48100004,4455657.0,329096.0,SP95,MARVEJOLS,1.5123846153846154
Avenue Théophile Roussel,3.0,48100,48100004,4455657.0,329096.0,E85,MARVEJOLS,0.6583333333333333
Avenue Théophile Roussel,5.0,48100,48100004,4455657.0,329096.0,E10,MARVEJOLS,1.491
Avenue Théophile Roussel,6.0,48100,48100004,4455657.0,329096.0,SP98,MARVEJOLS,1.5827777777777778
Avenue Tolosane,1.0,31520,31590003,4354600.0,147500.0,Gazole,Ramonville-Saint-Agne,1.551283950617284
Avenue Tolosane,5.0,31520,31590003,4354600.0,147500.0,E10,Ramonville-Saint-Agne,1.533810975609756
Avenue Tolosane,6.0,31520,31590003,4354600.0,147500.0,SP98,Ramonville-Saint-Agne,1.6227177914110429
Avenue Victor Dalbiez,1.0,66000,66005001,4268600.0,288300.0,Gazole,Perpignan,1.3799152542372881
Avenue Victor Dalbiez,2.0,66000,66005001,4268600.0,288300.0,SP95,Perpignan,1.4537428571428572
Avenue Victor Dalbiez,3.0,66000,66005001,4268600.0,288300.0,E85,Perpignan,0.549
Avenue Victor Dalbiez,6.0,66000,66005001,4268600.0,288300.0,SP98,Perpignan,1.4911980198019803
Avenue Victor Hugo,1.0,24120,24120006,4513100.0,129700.0,Gazole,Terrasson-Lavilledieu,1.4337073170731707
Avenue Victor Hugo,5.0,24120,24120006,4513100.0,129700.0,E10,Terrasson-Lavilledieu,1.4739749999999998
Avenue Victor Hugo,6.0,24120,24120006,4513100.0,129700.0,SP98,Terrasson-Lavilledieu,1.546820512820513
Avenue Victor Laloux,1.0,37270,37270001,4738400.0,84300.0,Gazole,MONTLOUIS-SUR-LOIRE,1.3921768292682928
Avenue Victor Laloux,3.0,37270,37270001,4738400.0,84300.0,E85,MONTLOUIS-SUR-LOIRE,0.599
Avenue Victor Laloux,5.0,37270,37270001,4738400.0,84300.0,E10,MONTLOUIS-SUR-LOIRE,1.4691148648648649
Avenue Victor Laloux,6.0,37270,37270001,4738400.0,84300.0,SP98,MONTLOUIS-SUR-LOIRE,1.520241134751773
Avenue Villeneuve d'Angoulême,1.0,34070,34070004,4359200.0,386700.0,Gazole,MONTPELLIER,1.4928333333333332
Avenue Villeneuve d'Angoulême,5.0,34070,34070004,4359200.0,386700.0,E10,MONTPELLIER,1.5314166666666666
Avenue Villeneuve d'Angoulême,6.0,34070,34070004,4359200.0,386700.0,SP98,MONTPELLIER,1.608695652173913
Avenue Vincent Auriol,1.0,80100,80100002,5009981.1078,185638.830058,Gazole,ABBEVILLE,1.3952633744855967
