ID,Latitude,Longitude,CodePostal,Adresse,Ville,PrixNom,PrixID,PrixValeur.mean
91000004,4863920,242708,91000,BD DES CHAMPS ELYSEES,Ã‰vry,E10,5,1488.543624161074
91000004,4863920,242708,91000,BD DES CHAMPS ELYSEES,Ã‰vry,SP98,6,1570.1677852348994
91000007,4862400,244100,91000,BOULEVARD DES COQUIBUS,EVRY,Gazole,1,1460.945945945946
91000007,4862400,244100,91000,BOULEVARD DES COQUIBUS,EVRY,GPLc,4,809.8275862068965
91000007,4862400,244100,91000,BOULEVARD DES COQUIBUS,EVRY,E10,5,1487.2162162162163
91000007,4862400,244100,91000,BOULEVARD DES COQUIBUS,EVRY,SP98,6,1570.0142857142857
91080001,4863126,241742,91080,Avenue de l'Orme Ã  Martin,Courcouronnes,Gazole,1,1589
91080001,4863126,241742,91080,Avenue de l'Orme Ã  Martin,Courcouronnes,E10,5,1627
91090001,4859900,243100,91090,Rue de Corbeil,LISSES,Gazole,1,1462.5652173913043
91090001,4859900,243100,91090,Rue de Corbeil,LISSES,SP95,2,1522.8620689655172
91090001,4859900,243100,91090,Rue de Corbeil,LISSES,E10,5,1483.7142857142858
91090001,4859900,243100,91090,Rue de Corbeil,LISSES,SP98,6,1549.3076923076924
91100014,4859307.03528,244276.477061,91100,AUTOROUTE A6 - AIRE DES LISSES,CORBEIL ESSONNES,Gazole,1,1607.2758620689656
91100014,4859307.03528,244276.477061,91100,AUTOROUTE A6 - AIRE DES LISSES,CORBEIL ESSONNES,E85,3,819.919540229885
91100014,4859307.03528,244276.477061,91100,AUTOROUTE A6 - AIRE DES LISSES,CORBEIL ESSONNES,GPLc,4,979
91100014,4859307.03528,244276.477061,91100,AUTOROUTE A6 - AIRE DES LISSES,CORBEIL ESSONNES,E10,5,1655.2068965517242
91100014,4859307.03528,244276.477061,91100,AUTOROUTE A6 - AIRE DES LISSES,CORBEIL ESSONNES,SP98,6,1765.2068965517242
91100015,4859400,244400,91100,AUTOROUTE A6 - AIRE DE VILLABÃ‰,VILLABE,Gazole,1,1607.448275862069
91100015,4859400,244400,91100,AUTOROUTE A6 - AIRE DE VILLABÃ‰,VILLABE,E85,3,819.919540229885
91100015,4859400,244400,91100,AUTOROUTE A6 - AIRE DE VILLABÃ‰,VILLABE,GPLc,4,979
91100015,4859400,244400,91100,AUTOROUTE A6 - AIRE DE VILLABÃ‰,VILLABE,E10,5,1655.9540229885058
91100015,4859400,244400,91100,AUTOROUTE A6 - AIRE DE VILLABÃ‰,VILLABE,SP98,6,1765.9540229885058
91100016,4860800,244900,91100,RUE SIGMUND FREUD,CORBEIL,Gazole,1,1461.6206896551723
91100016,4860800,244900,91100,RUE SIGMUND FREUD,CORBEIL,E85,3,730.264367816092
91100016,4860800,244900,91100,RUE SIGMUND FREUD,CORBEIL,E10,5,1487.0114942528735
91100016,4860800,244900,91100,RUE SIGMUND FREUD,CORBEIL,SP98,6,1577.2988505747126
91100017,4863079.11,248599.99,91250,RN 104 Aire Des Chevreaux,Saint-Germain-lÃ¨s-Corbeil,Gazole,1,1497.5798816568047
